,target,item_id
2021-09-16 00:00:00 UTC,158.5963398,A
2021-09-17 00:00:00 UTC,151.9483411,A
2021-09-18 00:00:00 UTC,147.5843344,A
2021-09-19 00:00:00 UTC,170.109824,A
2021-09-20 00:00:00 UTC,153.3264417,A
2021-09-21 00:00:00 UTC,133.3687247,A
2021-09-22 00:00:00 UTC,122.6923886,A
2021-09-23 00:00:00 UTC,148.3293542,A
2021-09-24 00:00:00 UTC,150.3896532,A
2021-09-25 00:00:00 UTC,139.314146,A
2021-09-26 00:00:00 UTC,136.8354526,A
2021-09-27 00:00:00 UTC,135.7959331,A
2021-09-28 00:00:00 UTC,136.2595215,A
2021-09-29 00:00:00 UTC,130.6048919,A
2021-09-30 00:00:00 UTC,135.2791628,A
2021-10-01 00:00:00 UTC,141.1837465,A
2021-10-02 00:00:00 UTC,161.3740295,A
2021-10-03 00:00:00 UTC,169.2088438,A
2021-10-04 00:00:00 UTC,172.8558702,A
2021-10-05 00:00:00 UTC,167.8779097,A
2021-10-06 00:00:00 UTC,164.3692764,A
2021-10-07 00:00:00 UTC,154.0946236,A
2021-10-08 00:00:00 UTC,154.2598851,A
2021-10-09 00:00:00 UTC,158.9146111,A
2021-10-10 00:00:00 UTC,157.3354214,A
2021-10-11 00:00:00 UTC,147.6962728,A
2021-10-12 00:00:00 UTC,144.8591079,A
2021-10-13 00:00:00 UTC,152.0007883,A
2021-10-14 00:00:00 UTC,148.392054,A
2021-10-15 00:00:00 UTC,150.0913632,A
2021-10-16 00:00:00 UTC,162.9821748,A
2021-10-17 00:00:00 UTC,158.2737029,A
2021-10-18 00:00:00 UTC,159.863492,A
2021-10-19 00:00:00 UTC,157.3753249,A
2021-10-20 00:00:00 UTC,156.3906806,A
2021-10-21 00:00:00 UTC,175.6019563,A
2021-10-22 00:00:00 UTC,189.0593189,A
2021-10-23 00:00:00 UTC,197.8338997,A
2021-10-24 00:00:00 UTC,198.3069523,A
2021-10-25 00:00:00 UTC,203.165289,A
2021-10-26 00:00:00 UTC,211.1908015,A
2021-10-27 00:00:00 UTC,199.7501139,A
2021-10-28 00:00:00 UTC,183.5427496,A
2021-10-29 00:00:00 UTC,195.0862597,A
2021-10-30 00:00:00 UTC,199.7845325,A
2021-10-31 00:00:00 UTC,193.3378537,A
2021-11-01 00:00:00 UTC,202.3914472,A
2021-11-02 00:00:00 UTC,203.8142078,A
2021-11-03 00:00:00 UTC,220.6538115,A
2021-11-04 00:00:00 UTC,242.0461419,A
2021-11-05 00:00:00 UTC,249.0628857,A
2021-11-06 00:00:00 UTC,237.8894614,A
2021-11-07 00:00:00 UTC,259.2395583,A
2021-11-08 00:00:00 UTC,250.3647932,A
2021-11-09 00:00:00 UTC,248.8224987,A
2021-11-10 00:00:00 UTC,239.4204267,A
2021-11-11 00:00:00 UTC,233.0736698,A
2021-11-12 00:00:00 UTC,234.8643324,A
2021-11-13 00:00:00 UTC,229.3985573,A
2021-11-14 00:00:00 UTC,241.3348005,A
2021-11-15 00:00:00 UTC,239.5144725,A
2021-11-16 00:00:00 UTC,238.7646275,A
2021-11-17 00:00:00 UTC,220.0976416,A
2021-11-18 00:00:00 UTC,219.1055553,A
2021-11-19 00:00:00 UTC,195.0785066,A
2021-11-20 00:00:00 UTC,215.8349442,A
2021-11-21 00:00:00 UTC,218.3293997,A
2021-11-22 00:00:00 UTC,232.4411456,A
2021-11-23 00:00:00 UTC,216.3990068,A
2021-11-24 00:00:00 UTC,222.0981582,A
2021-11-25 00:00:00 UTC,205.5486528,A
2021-11-26 00:00:00 UTC,209.7921519,A
2021-11-27 00:00:00 UTC,192.1474262,A
2021-11-28 00:00:00 UTC,192.1361998,A
2021-11-29 00:00:00 UTC,200.4614195,A
2021-11-30 00:00:00 UTC,204.3504233,A
2021-12-01 00:00:00 UTC,208.7055891,A
2021-12-02 00:00:00 UTC,229.448724,A
2021-12-03 00:00:00 UTC,232.5722278,A
2021-12-04 00:00:00 UTC,212.1338853,A
2021-12-05 00:00:00 UTC,200.9413104,A
2021-12-06 00:00:00 UTC,196.5689471,A
2021-12-07 00:00:00 UTC,193.8917319,A
2021-12-08 00:00:00 UTC,190.3725711,A
2021-12-09 00:00:00 UTC,194.3011686,A
2021-12-10 00:00:00 UTC,181.7515802,A
2021-12-11 00:00:00 UTC,169.4610705,A
2021-12-12 00:00:00 UTC,171.8445647,A
2021-12-13 00:00:00 UTC,173.7351134,A
2021-12-14 00:00:00 UTC,155.0848977,A
2021-12-15 00:00:00 UTC,161.0601856,A
2021-12-16 00:00:00 UTC,178.2619338,A
2021-12-17 00:00:00 UTC,176.8055847,A
2021-12-18 00:00:00 UTC,175.7906384,A
2021-12-19 00:00:00 UTC,182.970567,A
2021-12-20 00:00:00 UTC,179.9383988,A
2021-12-21 00:00:00 UTC,174.3711587,A
2021-12-22 00:00:00 UTC,180.1260192,A
2021-12-23 00:00:00 UTC,178.5739815,A
2021-12-24 00:00:00 UTC,190.5121593,A
2021-12-25 00:00:00 UTC,190.4403687,A
2021-12-26 00:00:00 UTC,193.2892539,A
2021-12-27 00:00:00 UTC,198.1974013,A
2021-12-28 00:00:00 UTC,196.0391794,A
2021-12-29 00:00:00 UTC,178.2976992,A
2021-12-30 00:00:00 UTC,171.2723146,A
2021-12-31 00:00:00 UTC,172.5088944,A
2022-01-01 00:00:00 UTC,170.1966083,A
2022-01-02 00:00:00 UTC,178.8887976,A
2022-01-03 00:00:00 UTC,176.3214999,A
2022-01-04 00:00:00 UTC,170.5708389,A
2022-01-05 00:00:00 UTC,168.0394849,A
2022-01-06 00:00:00 UTC,155.7167066,A
2022-01-07 00:00:00 UTC,150.7236247,A
2022-01-08 00:00:00 UTC,136.6133086,A
2022-01-09 00:00:00 UTC,142.3769149,A
2022-01-10 00:00:00 UTC,140.9706902,A
2022-01-11 00:00:00 UTC,135.9821528,A
2022-01-12 00:00:00 UTC,140.2633692,A
2022-01-13 00:00:00 UTC,151.9222538,A
2022-01-14 00:00:00 UTC,146.8991625,A
2022-01-15 00:00:00 UTC,146.3128364,A
2022-01-16 00:00:00 UTC,147.70351,A
2022-01-17 00:00:00 UTC,147.9423677,A
2022-01-18 00:00:00 UTC,140.0483724,A
2022-01-19 00:00:00 UTC,141.6341441,A
2022-01-20 00:00:00 UTC,135.5936205,A
2022-01-21 00:00:00 UTC,128.5694845,A
2022-01-22 00:00:00 UTC,111.7754279,A
2022-01-23 00:00:00 UTC,94.51541078,A
2022-01-24 00:00:00 UTC,99.69162217,A
2022-01-25 00:00:00 UTC,91.91541132,A
2022-01-26 00:00:00 UTC,95.09282864,A
2022-01-27 00:00:00 UTC,92.24801292,A
2022-01-28 00:00:00 UTC,89.60158614,A
2022-01-29 00:00:00 UTC,91.42580268,A
2022-01-30 00:00:00 UTC,96.17869128,A
2022-01-31 00:00:00 UTC,93.40252903,A
2022-02-01 00:00:00 UTC,99.88984754,A
2022-02-02 00:00:00 UTC,110.1273233,A
2022-02-03 00:00:00 UTC,101.8292165,A
2022-02-04 00:00:00 UTC,100.8783203,A
2022-02-05 00:00:00 UTC,112.4807952,A
2022-02-06 00:00:00 UTC,114.3331541,A
2022-02-07 00:00:00 UTC,115.2834781,A
2022-02-08 00:00:00 UTC,117.6718731,A
2022-02-09 00:00:00 UTC,113.6974555,A
2022-02-10 00:00:00 UTC,114.3435874,A
2022-02-11 00:00:00 UTC,106.4181026,A
2022-02-12 00:00:00 UTC,96.46324431,A
2022-02-13 00:00:00 UTC,95.70003429,A
2022-02-14 00:00:00 UTC,93.36714505,A
2022-02-15 00:00:00 UTC,96.44224243,A
2022-02-16 00:00:00 UTC,104.8506967,A
2022-02-17 00:00:00 UTC,101.9561326,A
2022-02-18 00:00:00 UTC,93.40452358,A
2022-02-19 00:00:00 UTC,90.10899056,A
2022-02-20 00:00:00 UTC,91.60559214,A
2022-02-21 00:00:00 UTC,90.80316642,A
2022-02-22 00:00:00 UTC,83.14387141,A
2022-02-23 00:00:00 UTC,86.57269723,A
2022-02-24 00:00:00 UTC,85.26903088,A
2022-02-25 00:00:00 UTC,89.05132727,A
2022-02-26 00:00:00 UTC,92.73641557,A
2022-02-27 00:00:00 UTC,90.10798522,A
2022-02-28 00:00:00 UTC,85.56819667,A
2022-03-01 00:00:00 UTC,99.579174,A
2022-03-02 00:00:00 UTC,98.75845248,A
2022-03-03 00:00:00 UTC,100.7898652,A
2022-03-04 00:00:00 UTC,95.55882629,A
2022-03-05 00:00:00 UTC,88.24516285,A
2022-03-06 00:00:00 UTC,89.78895189,A
2022-03-07 00:00:00 UTC,84.63923584,A
2022-03-08 00:00:00 UTC,82.06724919,A
2022-03-09 00:00:00 UTC,82.25360674,A
2022-03-10 00:00:00 UTC,88.18505284,A
2022-03-11 00:00:00 UTC,83.02500802,A
2022-03-12 00:00:00 UTC,80.69121367,A
2022-03-13 00:00:00 UTC,81.60999773,A
2022-03-14 00:00:00 UTC,78.998182,A
2022-03-15 00:00:00 UTC,81.16870195,A
2022-03-16 00:00:00 UTC,82.94439064,A
2022-03-17 00:00:00 UTC,87.84993508,A
2022-03-18 00:00:00 UTC,87.96768776,A
2022-03-19 00:00:00 UTC,89.90595375,A
2022-03-20 00:00:00 UTC,92.40408532,A
2022-03-21 00:00:00 UTC,88.59618802,A
2022-03-22 00:00:00 UTC,88.77017295,A
2022-03-23 00:00:00 UTC,90.50413587,A
2022-03-24 00:00:00 UTC,94.91975845,A
2022-03-25 00:00:00 UTC,102.1802283,A
2022-03-26 00:00:00 UTC,98.64674268,A
2022-03-27 00:00:00 UTC,101.6412104,A
2022-03-28 00:00:00 UTC,106.9098497,A
2022-03-29 00:00:00 UTC,106.2400189,A
2022-03-30 00:00:00 UTC,111.7464465,A
2022-03-31 00:00:00 UTC,120.6985422,A
2022-04-01 00:00:00 UTC,122.7613042,A
2022-04-02 00:00:00 UTC,134.3709279,A
2022-04-03 00:00:00 UTC,132.265544,A
2022-04-04 00:00:00 UTC,136.6745408,A
2022-04-05 00:00:00 UTC,132.3449837,A
2022-04-06 00:00:00 UTC,126.6056805,A
2022-04-07 00:00:00 UTC,112.5290255,A
2022-04-08 00:00:00 UTC,118.6883951,A
2022-04-09 00:00:00 UTC,109.6914877,A
2022-04-10 00:00:00 UTC,113.0064561,A
2022-04-11 00:00:00 UTC,112.1741597,A
2022-04-12 00:00:00 UTC,99.45252532,A
2022-04-13 00:00:00 UTC,103.503035,A
2022-04-14 00:00:00 UTC,104.8444769,A
2022-04-15 00:00:00 UTC,100.7392384,A
2022-04-16 00:00:00 UTC,101.3472787,A
2022-04-17 00:00:00 UTC,102.3119259,A
2022-04-18 00:00:00 UTC,100.4425981,A
2022-04-19 00:00:00 UTC,102.2653514,A
2022-04-20 00:00:00 UTC,108.541047,A
2022-04-21 00:00:00 UTC,105.5952607,A
2022-04-22 00:00:00 UTC,101.8028817,A
2022-04-23 00:00:00 UTC,100.6391402,A
2022-04-24 00:00:00 UTC,100.7647933,A
2022-04-25 00:00:00 UTC,99.17128671,A
2022-04-26 00:00:00 UTC,101.2934426,A
2022-04-27 00:00:00 UTC,95.71302247,A
2022-04-28 00:00:00 UTC,98.36784489,A
2022-04-29 00:00:00 UTC,98.00485094,A
2022-04-30 00:00:00 UTC,94.0948408,A
2022-05-01 00:00:00 UTC,85.30298356,A
2022-05-02 00:00:00 UTC,89.73834617,A
2022-05-03 00:00:00 UTC,87.60498513,A
2022-05-04 00:00:00 UTC,85.88113183,A
2022-05-05 00:00:00 UTC,92.82061835,A
2022-05-06 00:00:00 UTC,84.62182697,A
2022-05-07 00:00:00 UTC,81.76031251,A
2022-05-08 00:00:00 UTC,79.19098012,A
2022-05-09 00:00:00 UTC,74.9224113,A
2022-05-10 00:00:00 UTC,63.59080375,A
2022-05-11 00:00:00 UTC,66.73197492,A
2022-05-12 00:00:00 UTC,50.32055765,A
2022-05-13 00:00:00 UTC,44.6490716,A
2022-05-14 00:00:00 UTC,48.60474974,A
2022-05-15 00:00:00 UTC,52.53693017,A
2022-05-16 00:00:00 UTC,58.84520718,A
2022-05-17 00:00:00 UTC,53.64872756,A
2022-05-18 00:00:00 UTC,57.41976646,A
2022-05-19 00:00:00 UTC,49.76196638,A
2022-05-20 00:00:00 UTC,52.33226407,A
2022-05-21 00:00:00 UTC,49.58463231,A
2022-05-22 00:00:00 UTC,50.34352259,A
2022-05-23 00:00:00 UTC,52.76740051,A
2022-05-24 00:00:00 UTC,49.12044024,A
2022-05-25 00:00:00 UTC,49.63679897,A
2022-05-26 00:00:00 UTC,48.05613485,A
2022-05-27 00:00:00 UTC,43.5469224,A
2022-05-28 00:00:00 UTC,40.99753816,A
2022-05-29 00:00:00 UTC,44.46481244,A
2022-05-30 00:00:00 UTC,44.92918554,A
2022-05-31 00:00:00 UTC,47.19388053,A
2022-06-01 00:00:00 UTC,45.97177875,A
2022-06-02 00:00:00 UTC,40.24040841,A
2022-06-03 00:00:00 UTC,40.88986124,A
2022-06-04 00:00:00 UTC,38.27578861,A
2022-06-05 00:00:00 UTC,38.97751186,A
2022-06-06 00:00:00 UTC,38.46322507,A
2022-06-07 00:00:00 UTC,42.41060098,A
2022-06-08 00:00:00 UTC,39.54988118,A
2022-06-09 00:00:00 UTC,38.84247541,A
2022-06-10 00:00:00 UTC,39.96829396,A
2022-06-11 00:00:00 UTC,37.08479689,A
2022-06-12 00:00:00 UTC,33.80738842,A
2022-06-13 00:00:00 UTC,30.74322702,A
2022-06-14 00:00:00 UTC,28.19296639,A
2022-06-15 00:00:00 UTC,29.71678759,A
2022-06-16 00:00:00 UTC,34.48808081,A
2022-06-17 00:00:00 UTC,30.07068349,A
2022-06-18 00:00:00 UTC,30.8727205,A
2022-06-19 00:00:00 UTC,31.81920871,A
2022-06-20 00:00:00 UTC,34.19205503,A
2022-06-21 00:00:00 UTC,35.46904236,A
2022-06-22 00:00:00 UTC,36.13937945,A
2022-06-23 00:00:00 UTC,34.2301259,A
2022-06-24 00:00:00 UTC,38.21182319,A
2022-06-25 00:00:00 UTC,42.47722028,A
2022-06-26 00:00:00 UTC,42.38637314,A
2022-06-27 00:00:00 UTC,39.49844176,A
2022-06-28 00:00:00 UTC,38.50106936,A
2022-06-29 00:00:00 UTC,35.32603359,A
2022-06-30 00:00:00 UTC,33.91501146,A
2022-07-01 00:00:00 UTC,33.31459553,A
2022-07-02 00:00:00 UTC,33.03847781,A
2022-07-03 00:00:00 UTC,33.42207503,A
2022-07-04 00:00:00 UTC,33.44782702,A
2022-07-05 00:00:00 UTC,36.77949394,A
2022-07-06 00:00:00 UTC,35.32196887,A
2022-07-07 00:00:00 UTC,37.09265793,A
2022-07-08 00:00:00 UTC,38.54666435,A
2022-07-09 00:00:00 UTC,38.59442944,A
2022-07-10 00:00:00 UTC,38.06013313,A
2022-07-11 00:00:00 UTC,36.7267359,A
2022-07-12 00:00:00 UTC,33.50915025,A
2022-07-13 00:00:00 UTC,32.81893154,A
2022-07-14 00:00:00 UTC,34.94649868,A
2022-07-15 00:00:00 UTC,37.17597728,A
2022-07-16 00:00:00 UTC,37.44045111,A
2022-07-17 00:00:00 UTC,39.60146831,A
2022-07-18 00:00:00 UTC,38.62422665,A
2022-07-19 00:00:00 UTC,43.68127821,A
2022-07-20 00:00:00 UTC,44.92662577,A
2022-07-21 00:00:00 UTC,42.19129439,A
2022-07-22 00:00:00 UTC,43.18589353,A
2022-07-23 00:00:00 UTC,40.57509236,A
2022-07-24 00:00:00 UTC,40.12586568,A
2022-07-25 00:00:00 UTC,40.98522629,A
2022-07-26 00:00:00 UTC,36.700212,A
2022-07-27 00:00:00 UTC,36.22818165,A
2022-07-28 00:00:00 UTC,40.29544931,A
2022-07-29 00:00:00 UTC,42.83121277,A
2022-07-30 00:00:00 UTC,42.13988872,A
2022-07-31 00:00:00 UTC,43.80347391,A
2022-08-01 00:00:00 UTC,42.48000309,A
2022-08-02 00:00:00 UTC,41.70142771,A
2022-08-03 00:00:00 UTC,40.21202814,A
2022-08-04 00:00:00 UTC,38.63406307,A
2022-08-05 00:00:00 UTC,38.94463728,A
2022-08-06 00:00:00 UTC,40.49691747,A
2022-08-07 00:00:00 UTC,40.17551021,A
2022-08-08 00:00:00 UTC,40.64621985,A
2022-08-09 00:00:00 UTC,42.15682314,A
2022-08-10 00:00:00 UTC,40.49015736,A
2022-08-11 00:00:00 UTC,42.2957804,A
2022-08-12 00:00:00 UTC,42.75287042,A
2022-08-13 00:00:00 UTC,45.34052505,A
2022-08-14 00:00:00 UTC,46.62762819,A
2022-08-15 00:00:00 UTC,44.97769928,A
2022-08-16 00:00:00 UTC,43.90258123,A
2022-08-17 00:00:00 UTC,43.25208387,A
2022-08-18 00:00:00 UTC,40.55628554,A
2022-08-19 00:00:00 UTC,39.61889487,A
2022-08-20 00:00:00 UTC,35.98979543,A
2022-08-21 00:00:00 UTC,35.23183017,A
2022-08-22 00:00:00 UTC,36.53272408,A
2022-08-23 00:00:00 UTC,35.48979518,A
2022-08-24 00:00:00 UTC,35.70506472,A
2022-08-25 00:00:00 UTC,34.98161284,A
2022-08-26 00:00:00 UTC,35.34736654,A
2022-08-27 00:00:00 UTC,31.78642233,A
2022-08-28 00:00:00 UTC,31.63923192,A
2022-08-29 00:00:00 UTC,30.63070825,A
2022-08-30 00:00:00 UTC,32.46762261,A
2022-08-31 00:00:00 UTC,31.46046207,A
2022-09-01 00:00:00 UTC,31.45350187,A
2022-09-02 00:00:00 UTC,31.62752045,A
2022-09-03 00:00:00 UTC,31.1964677,A
2022-09-04 00:00:00 UTC,31.0762601,A
2022-09-05 00:00:00 UTC,32.1449244,A
2022-09-06 00:00:00 UTC,32.21580983,A
2022-09-07 00:00:00 UTC,30.93257106,A
2022-09-08 00:00:00 UTC,32.75240078,A
2022-09-09 00:00:00 UTC,33.60651305,A
2022-09-10 00:00:00 UTC,34.70744693,A
2022-09-11 00:00:00 UTC,35.15110409,A
2022-09-12 00:00:00 UTC,34.90471667,A
2022-09-13 00:00:00 UTC,37.34461621,A
2022-09-14 00:00:00 UTC,33.05973267,A
2022-09-15 00:00:00 UTC,34.07101052,A
2022-09-16 00:00:00 UTC,33.06424838,A
2022-09-17 00:00:00 UTC,32.18223308,A
2022-09-18 00:00:00 UTC,33.76184564,A
2022-09-19 00:00:00 UTC,31.08875047,A
2022-09-20 00:00:00 UTC,32.71343099,A
2022-09-21 00:00:00 UTC,31.4054935,A
2022-09-22 00:00:00 UTC,30.82514946,A
2022-09-23 00:00:00 UTC,32.4679174,A
2022-09-24 00:00:00 UTC,33.71195119,A
2022-09-25 00:00:00 UTC,33.50387895,A
2022-09-26 00:00:00 UTC,32.32786924,A
2022-09-27 00:00:00 UTC,33.85239531,A
2022-09-28 00:00:00 UTC,32.76612156,A
2022-09-29 00:00:00 UTC,33.30329996,A
2022-09-30 00:00:00 UTC,33.93599567,A
2022-10-01 00:00:00 UTC,33.24966352,A
2022-10-02 00:00:00 UTC,32.45579082,A
2022-10-03 00:00:00 UTC,32.09702549,A
2022-10-04 00:00:00 UTC,32.9839333,A
2022-10-05 00:00:00 UTC,34.12979146,A
2022-10-06 00:00:00 UTC,34.09322258,A
2022-10-07 00:00:00 UTC,33.33775389,A
2022-10-08 00:00:00 UTC,32.91839238,A
2022-10-09 00:00:00 UTC,32.60000089,A
2022-10-10 00:00:00 UTC,32.90519327,A
2022-10-11 00:00:00 UTC,31.96971298,A
2022-10-12 00:00:00 UTC,30.78828822,A
2022-10-13 00:00:00 UTC,31.14122415,A
2022-10-14 00:00:00 UTC,30.58269364,A
2022-10-15 00:00:00 UTC,30.03589922,A
2022-10-16 00:00:00 UTC,29.57674364,A
2022-10-17 00:00:00 UTC,30.16691102,A
2022-10-18 00:00:00 UTC,31.24475237,A
2022-10-19 00:00:00 UTC,30.20117255,A
2022-10-20 00:00:00 UTC,28.89683789,A
2022-10-21 00:00:00 UTC,28.06621768,A
2022-10-22 00:00:00 UTC,28.10622424,A
2022-10-23 00:00:00 UTC,28.02334388,A
2022-10-24 00:00:00 UTC,29.23668869,A
2022-10-25 00:00:00 UTC,28.27000913,A
2022-10-26 00:00:00 UTC,30.94126247,A
2022-10-27 00:00:00 UTC,31.28258585,A
2022-10-28 00:00:00 UTC,30.64534002,A
2022-10-29 00:00:00 UTC,32.11387303,A
2022-10-30 00:00:00 UTC,32.839447,A
2022-10-31 00:00:00 UTC,32.90718816,A
2022-11-01 00:00:00 UTC,32.60126939,A
2022-11-02 00:00:00 UTC,32.24101117,A
2022-11-03 00:00:00 UTC,30.78836856,A
2022-11-04 00:00:00 UTC,30.82660044,A
2022-11-05 00:00:00 UTC,33.78843206,A
2022-11-06 00:00:00 UTC,36.71840211,A
2022-11-07 00:00:00 UTC,32.77319825,A
2022-11-08 00:00:00 UTC,29.5493172,A
2022-11-09 00:00:00 UTC,24.22811066,A
2022-11-10 00:00:00 UTC,14.00407006,A
2022-11-11 00:00:00 UTC,17.83559802,A
2022-11-12 00:00:00 UTC,16.62539194,A
2022-11-13 00:00:00 UTC,14.70548018,A
2022-11-14 00:00:00 UTC,13.25255722,A
2022-11-15 00:00:00 UTC,14.09661544,A
2022-11-16 00:00:00 UTC,14.35523918,A
2022-11-17 00:00:00 UTC,14.35561933,A
2022-11-18 00:00:00 UTC,13.6648684,A
2022-11-19 00:00:00 UTC,13.29763114,A
2022-11-20 00:00:00 UTC,12.88468162,A
2022-11-21 00:00:00 UTC,12.34545378,A
2022-11-22 00:00:00 UTC,11.9181341,A
2022-11-23 00:00:00 UTC,12.43518958,A
2022-11-24 00:00:00 UTC,14.41547582,A
2022-11-25 00:00:00 UTC,14.5925039,A
2022-11-26 00:00:00 UTC,14.07560537,A
2022-11-27 00:00:00 UTC,14.16518922,A
2022-11-28 00:00:00 UTC,14.10642831,A
2022-11-29 00:00:00 UTC,13.34310298,A
2022-11-30 00:00:00 UTC,13.37408533,A
2022-12-01 00:00:00 UTC,14.14710484,A
2022-12-02 00:00:00 UTC,13.50918141,A
2022-12-03 00:00:00 UTC,13.76546321,A
2022-12-04 00:00:00 UTC,13.33439707,A
2022-12-05 00:00:00 UTC,13.77680996,A
2022-12-06 00:00:00 UTC,13.87360844,A
2022-12-07 00:00:00 UTC,14.29770788,A
2022-12-08 00:00:00 UTC,13.53682603,A
2022-12-09 00:00:00 UTC,13.69315435,A
2022-12-10 00:00:00 UTC,13.61294225,A
2022-12-11 00:00:00 UTC,13.58588106,A
2022-12-12 00:00:00 UTC,13.43947529,A
2022-12-13 00:00:00 UTC,13.32395678,A
2022-12-14 00:00:00 UTC,13.82805931,A
2022-12-15 00:00:00 UTC,14.14913261,A
2022-12-16 00:00:00 UTC,13.994455,A
2022-12-17 00:00:00 UTC,12.27226283,A
2022-12-18 00:00:00 UTC,12.52581507,A
2022-12-19 00:00:00 UTC,12.41658046,A
2022-12-20 00:00:00 UTC,11.93566235,A
2022-12-21 00:00:00 UTC,12.28054982,A
2022-12-22 00:00:00 UTC,12.11942878,A
2022-12-23 00:00:00 UTC,11.79471229,A
2022-12-24 00:00:00 UTC,11.80055494,A
2022-12-25 00:00:00 UTC,11.47031969,A
2022-12-26 00:00:00 UTC,11.40096665,A
2022-12-27 00:00:00 UTC,11.30130647,A
2022-12-28 00:00:00 UTC,11.0803489,A
2022-12-29 00:00:00 UTC,9.770824846,A
2022-12-30 00:00:00 UTC,9.59779522,A
2022-12-31 00:00:00 UTC,9.888231244,A
2023-01-01 00:00:00 UTC,9.961462943,A
2023-01-02 00:00:00 UTC,9.973949403,A
2023-01-03 00:00:00 UTC,11.26637743,A
2023-01-04 00:00:00 UTC,13.35539239,A
2023-01-05 00:00:00 UTC,13.4562927,A
2023-01-06 00:00:00 UTC,13.43848018,A
2023-01-07 00:00:00 UTC,13.52449342,A
2023-01-08 00:00:00 UTC,13.08890415,A
2023-01-09 00:00:00 UTC,14.36607115,A
2023-01-10 00:00:00 UTC,16.30229978,A
2023-01-11 00:00:00 UTC,16.20319361,A
2023-01-12 00:00:00 UTC,16.46340403,A
2023-01-13 00:00:00 UTC,16.61574769,A
2023-01-14 00:00:00 UTC,18.27973459,A
2023-01-15 00:00:00 UTC,24.30286202,A
2023-01-16 00:00:00 UTC,22.83752329,A
2023-01-17 00:00:00 UTC,23.58595195,A
2023-01-18 00:00:00 UTC,22.88158744,A
2023-01-19 00:00:00 UTC,20.85763435,A
2023-01-20 00:00:00 UTC,21.41456003,A
2023-01-21 00:00:00 UTC,25.57583487,A
2023-01-22 00:00:00 UTC,24.66528659,A
2023-01-23 00:00:00 UTC,24.2718349,A
2023-01-24 00:00:00 UTC,24.42662802,A
2023-01-25 00:00:00 UTC,22.78934008,A
2023-01-26 00:00:00 UTC,24.66040315,A
2023-01-27 00:00:00 UTC,24.36322902,A
2023-01-28 00:00:00 UTC,24.41374757,A
2023-01-29 00:00:00 UTC,23.98617581,A
2023-01-30 00:00:00 UTC,26.17767636,A
2023-01-31 00:00:00 UTC,23.96333534,A
2023-02-01 00:00:00 UTC,23.96139132,A
2023-02-02 00:00:00 UTC,24.98330584,A
2023-02-03 00:00:00 UTC,24.31948996,A
2023-02-04 00:00:00 UTC,24.686497,A
2023-02-05 00:00:00 UTC,24.35202066,A
2023-02-06 00:00:00 UTC,23.51363191,A
2023-02-07 00:00:00 UTC,22.71695247,A
2023-02-08 00:00:00 UTC,23.90420986,A
2023-02-09 00:00:00 UTC,23.20655514,A
2023-02-10 00:00:00 UTC,20.43768298,A
2023-02-11 00:00:00 UTC,20.12384393,A
2023-02-12 00:00:00 UTC,20.84493733,A
2023-02-13 00:00:00 UTC,21.44076791,A
2023-02-14 00:00:00 UTC,20.78474471,A
2023-02-15 00:00:00 UTC,21.84521832,A
2023-02-16 00:00:00 UTC,23.88919594,A
2023-02-17 00:00:00 UTC,22.34460085,A
2023-02-18 00:00:00 UTC,23.19397076,A
2023-02-19 00:00:00 UTC,23.45134176,A
2023-02-20 00:00:00 UTC,24.81053403,A
2023-02-21 00:00:00 UTC,26.03500765,A
